respondent_id,seasonal_vaccine,xyz_vaccine
48355,0.377265196,0.061798658
48356,0.681718961,0.184267052
48357,0.430486655,0.108593382
48358,0.78821894,0.346033108
48359,0.516982868,0.227101375
48360,0.73555144,0.462274692
48361,0.644507518,0.222243712
48362,0.349968963,0.085006588
48363,0.670273979,0.150739506
48364,0.607163365,0.403092985
48365,0.678806561,0.423160117
48366,0.283424555,0.163234243
48367,0.606815763,0.370770606
48368,0.565430533,0.119289637
48369,0.407700165,0.581216341
48370,0.567008956,0.165721631
48371,0.596629791,0.258315192
48372,0.676069461,0.217790115
48373,0.275076684,0.254490525
48374,0.548119765,0.177588438
48375,0.204570589,0.064606906
48376,0.349159609,0.032280534
48377,0.105598164,0.110714218
48378,0.263356963,0.226517352
48379,0.110586055,0.072516768
48380,0.167243728,0.062350886
48381,0.266517885,0.046201388
48382,0.820066734,0.722036135
48383,0.110212926,0.042757403
48384,0.093166977,0.036550448
48385,0.280341309,0.013351519
48386,0.059142641,0.019723676
48387,0.180105274,0.168604106
48388,0.217702347,0.056397566
48389,0.479433639,0.097047556
48390,0,0.019113125
48391,0.702061874,0.003774796
48392,0.32188536,0.05229842
48393,0.817951961,0.758337953
48394,0.706490094,0.541513216
48395,0.544517115,0.088439851
48396,0.938459475,0.81292759
48397,0.943813547,0.788226788
48398,0.421142291,0.048869266
48399,0.986189917,0.266015389
48400,0.746766101,0.233285707
48401,0.956804135,0.112291496
48402,0.787479136,0.242625279
48403,0.015343693,0.043681507
48404,0.194607453,0.039837451
48405,0.312563023,0.166899215
48406,0.060736951,0.471440124
48407,0.58204218,0.101879422
48408,0.027104328,0.034935919
48409,0.6086204,0.226285414
48410,0.37247849,0.180300489
48411,0.115407999,0.031363148
48412,0.229237587,0.035953106
48413,0.860345899,0.046510018
48414,0.218501762,0.036843728
48415,0.855189225,0.472706371
48416,0.938987105,0.102505249
48417,0.115194762,0.107163235
48418,0.77721686,0.319672815
48419,0.862094617,0.42667812
48420,0.090529654,0.076809377
48421,0.665384711,0.083554686
48422,0.910016753,0.534418021
48423,0.810947687,0.214262089
48424,0.540324404,0.041556034
48425,0.277209441,0.034528307
48426,0.163189182,0.05010258
48427,0.10077094,0.018434731
48428,0.313524291,0.084599804
48429,0.203183274,0.121243097
48430,0.706377968,0.016623175
48431,0.627036902,0.141379409
48432,0.217340702,0.016081167
48433,0.239603478,0.089336245
48434,0.958355588,0.837542808
48435,0.408257036,0.308820603
48436,0.486391665,0.039428113
48437,0.34508623,0.216755648
48438,0.937594072,0.318357344
48439,0.452499098,0.020457151
48440,0.87878371,0.210780974
48441,0.327240659,0.177704912
48442,0.912464974,0.223930832
48443,0.918408094,0.085113229
48444,0.918810651,0.243927515
48445,0.866545012,0.109026218
48446,0.556661637,0.140340585
48447,0.629125799,0.059467111
48448,0.134241204,0.009098939
48449,0.520110674,0.421413956
48450,0.070216516,0.065087959
48451,0.668394397,0.338199295
48452,0.488655341,0.132519389
48453,0.96244626,0.131605451
48454,0.510045691,0.232858573
48455,0.220449075,0.125945968
48456,0.232562863,0.096862668
48457,0.583402048,0.093013065
48458,0.913930903,0.303430925
48459,0.23893803,0.08043126
48460,0.07933567,0.009096745
48461,0.135522857,0.10604148
48462,0.764878444,0.095454125
48463,0.482938598,0.204389387
48464,0.035014812,0.016329222
48465,0.280315954,0.128001795
48466,0.354672907,0.010475671
48467,0.84183735,0.184099756
48468,0.859423371,0.050013159
48469,0.498936285,0.181255582
48470,0.497339866,0.192322555
48471,0.368630182,0.3063811
48472,0.458992918,0.302557
48473,0.911832181,0.562656584
48474,0.098765468,0.031683306
48475,0.339227114,0.22457759
48476,0.51530209,0.100388414
48477,0.791926322,0.547821262
48478,0.037377887,0.017255898
48479,0.454991092,0.049909145
48480,0.018988464,0.010005697
48481,0.076583173,0.080586604
48482,0.567592344,0.080259243
48483,0.916282926,0.400261167
48484,0.45005445,0.013709562
48485,0.846937998,0.732551254
48486,0.441424567,0.082756251
48487,0.157457974,0.082381776
48488,0.221483648,0.069784897
48489,0.333134514,0.215725425
48490,0.942587911,0.185923238
48491,0.837582636,0.465953413
48492,0.909396913,0.544087821
48493,0.074861955,0.04277599
48494,0.143014095,0.047910135
48495,0.728327163,0.022652373
48496,0.038280835,0.017819645
48497,0.970039395,0.122847931
48498,0.060809696,0.048447111
48499,0.823167397,0.143069896
48500,0.522741091,0.095292573
48501,0.337730313,0.322183496
48502,0.65259421,0.098005988
48503,0.13963521,0.059038239
48504,0.247614794,0.061179451
48505,0.219448522,0.092508285
48506,0.809345436,0.492018463
48507,0.20320637,0.052912474
48508,0.895787723,0.640017569
48509,0.914126141,0.484766285
48510,0.735683884,0.252949941
48511,0.287080283,0.097044161
48512,0.173887469,0.034148783
48513,0.199964031,0.064220647
48514,0.756619588,0.018717114
48515,0.76099993,0.323645198
48516,0.38757921,0.021018811
48517,0.905756878,0.074024334
48518,0.22866569,0.170868099
48519,0.89761782,0.255887462
48520,0.345045995,0.086157181
48521,0.791881592,0.160741056
48522,0.577371387,0.438632353
48523,0.824401576,0.265635861
48524,0.515396862,0.544288898
48525,0.051069866,0.226643814
48526,0.853021526,0.52885453
48527,0.418989629,0.328317983
48528,0.715008393,0.154733095
48529,0.949282808,0.135571791
48530,0.444701563,0.128618244
48531,0.866360332,0.790839518
48532,0.715273233,0.064750346
48533,0.654984138,0.550146078
48534,0.143064229,0.037702592
48535,0.070052771,0.054344973
48536,0.539421843,0.565114654
48537,0.096530862,0.09370614
48538,0.404939282,0.073944065
48539,0.058679855,0.038608255
48540,0.599692422,0.113282889
48541,0.056921059,0.048128087
48542,0.314304491,0.103424481
48543,0.195748317,0.031957154
48544,0.062080867,0.015344774
48545,0.488393023,0.45423495
48546,0.549892615,0.109727583
48547,0.472870772,0.05456241
48548,0.291196582,0.070142626
48549,0.911473713,0.220464699
48550,0.946317935,0.107870778
48551,0.482562532,0.029143589
48552,0.754578692,0.289230306
48553,0.641517825,0.02569435
48554,0.245642357,0.076040698
48555,0.402876519,0.181920663
48556,0.127692017,0.011871635
48557,0.9182229,0.71202912
48558,0.191537649,0.067127914
48559,0.359926533,0.044068629
48560,0.692506206,0.423796411
48561,0.927327206,0.09667986
48562,0.099414738,0.095420922
48563,0.377319785,0.291876902
48564,0.100310022,0.037655327
48565,0.497659849,0.214482111
48566,0.484594705,0.136085475
48567,0.364843926,0.133615116
48568,0.142967385,0.075520967
48569,0.11908463,0.055770068
48570,0.745975709,0.087375565
48571,0.562223301,0.338387263
48572,0.721595921,0.766517028
48573,0.222799743,0.056657722
48574,0.349366159,0.313861945
48575,0.047040465,0.015119582
48576,0.086058483,0.023973875
48577,0.849886951,0.268434978
48578,0.982430317,0.928978533
48579,0.823846773,0.254727315
48580,0.380086906,0.105666767
48581,0.833825177,0.216371674
48582,0.8856355,0.093204493
48583,0.249727866,0.027940579
48584,0.840685355,0.638936895
48585,0.819384318,0.090624495
48586,0.65556645,0.300162368
48587,0.965343967,0.307135994
48588,0.536864332,0.072059343
48589,0.666050089,0.569216614
48590,0.115370666,0.043252885
48591,0.129894369,0.050071481
48592,0.827114088,0.429787389
48593,0.320191165,0.110532458
48594,0.947025361,0.171069456
48595,0.161151298,0.043269272
48596,0.599164989,0.072961817
48597,0.91894526,0.111491616
48598,0.624035432,0.069649415
48599,0.91549928,0.707832636
48600,0.988580124,0.754884751
48601,0.495569409,0.014192393
48602,0.814819694,0.872652219
48603,0.581878958,0.045522023
48604,0.736357569,0.475590116
48605,0.012033765,0
48606,0.945732079,0.866303136
48607,0.613325189,0.408799044
48608,0.002914983,0.003395931
48609,0.842117431,0.120636655
48610,0.414694178,0.086816567
48611,0.40524008,0.406389545
48612,0.918564652,0.111191131
48613,0.34034322,0.098961047
48614,0.181649495,0.135078373
48615,0.098709243,0.203336745
48616,0.763139548,0.623423586
48617,0.969399151,0.817080802
48618,0.716244018,0.021812923
48619,0.156743773,0.369724099
48620,0.754144373,0.572236394
48621,0.298241582,0.125067932
48622,0.156380358,0.066761086
48623,0.287781959,0.063280605
48624,0.128157851,0.186391196
48625,0.316903015,0.071246509
48626,0.069179151,0.035111598
48627,0.312396181,0.071998097
48628,0.301751713,0.143299456
48629,0.014634509,0.038956707
48630,0.046254566,0.045336518
48631,0.63501957,0.243931093
48632,0.026899642,0.045753537
48633,0.018733168,0.048266016
48634,0.157262991,0.021585892
48635,0.536754279,0.020007147
48636,0.120268224,0.026224048
48637,0.76405888,0.775901632
48638,0.176360975,0.066977361
48639,0.103240777,0.024023195
48640,0.5760196,0.15379472
48641,0.707608413,0.447378872
48642,0.102842286,0.2882053
48643,0.860751404,0.377480095
48644,0.27971539,0.290184135
48645,0.955250494,0.117887896
48646,0.512368706,0.196013963
48647,0.009500969,0.010017778
48648,0.278121232,0.169434028
48649,0.489570876,0
48650,0.885562002,0.511479637
48651,0.490877726,0.140058316
48652,0.908455815,0.75592291
48653,0.028415161,0.052961773
48654,0.153729763,0.034447076
48655,0.157413248,0.065967229
48656,0.875015114,0.430587118
48657,0.830526995,0.127307665
48658,0.697723191,0.119542189
48659,0.236213651,0.123934234
48660,0.125364006,0.050692601
48661,0.846848664,0.104481721
48662,0.93106172,0.0844999
48663,0.755093263,0.385838626
48664,0.272376811,0.081945859
48665,0.459886406,0.08189834
48666,0.85272561,0.072639065
48667,0.026754447,0.036150972
48668,0.07370918,0.042035747
48669,0.622468848,0.112765074
48670,0.155756634,0.113901103
48671,0.690456,0.20775114
48672,0.263777439,0.159356296
48673,0.593826921,0.080290571
48674,0.554857992,0.175198518
48675,0.046843335,0.04457894
48676,0.028317056,0.391898259
48677,0.851443234,0.120375158
48678,0.44898779,0.034398201
48679,0.895217448,0.576877347
48680,0.354293748,0.325120334
48681,0.651930156,0.059148173
48682,0.125091395,0.142291967
48683,0.439378516,0.021978014
48684,0.19314031,0.07991186
48685,0.018079319,0.044345792
48686,0.972385036,0.148176263
48687,0.940631096,0.560728586
48688,0.553582385,0.04232672
48689,0.330217046,0.049043557
48690,0.345141324,0.250612553
48691,0.971824082,0.204691837
48692,0.886813884,0.049289539
48693,0.30474652,0.398762121
48694,0.9750233,0.215914147
48695,0.5078314,0.088067434
48696,0.369184759,0.076215444
48697,0.941067417,0.526025854
48698,0.345737761,0.258496593
48699,0.860443989,0.348399694
48700,0.970596937,0.6515216
48701,0.388334586,0.325758805
48702,0.016790287,0.012924344
48703,0.570694566,0.424286162
48704,0.138031923,0.221079144
48705,0.441586082,0.183860333
48706,0.561612856,0.209958216
48707,0.067893736,0.014467924
48708,0.267764562,0.118472514
48709,0.957438646,0.056527123
48710,0.189462275,0.116073264
48711,0.918975535,0.159693024
48712,0.261750683,0.170642713
48713,0.470966222,0.140333148
48714,0.410496189,0.199248699
48715,0.102652465,0.089996852
48716,0.516381232,0.269620017
48717,0.845803857,0.605193551
48718,0.740921419,0.215122451
48719,0.86775299,0.719431801
48720,0.686539649,0.071919609
48721,0.947066426,0.937449027
48722,0.849744552,0.795267396
48723,0.249303933,0.058046562
48724,0.01823868,0.007144645
48725,0.112469196,0.037697614
48726,0.65513135,0.700082804
48727,0.271486632,0.151591177
48728,0.736582746,0.474257008
48729,0.403471964,0.335464488
48730,0.708670722,0.538177175
48731,0.301410422,0.078141986
48732,0.692813617,0.451563457
48733,0.504895898,0.318829539
48734,0.026044643,0.001316255
48735,0.620278171,0.734639142
48736,0.049763747,0.034154732
48737,0.69174147,0.469759217
48738,0.177793614,0.041745546
48739,0.932757708,0.368715315
48740,0.954273721,0.127107408
48741,0.06827014,0.078408453
48742,0.118326321,0.057968769
48743,0.127251219,0.019402912
48744,0.021416407,0.009561815
48745,0.354926256,0.118135347
48746,0.145418319,0.067205092
48747,0.147556405,0.11388518
48748,0.485768136,0.074928616
48749,0.950733967,0.879945584
48750,0.596507569,0.031373419
48751,0.835486027,0.052612973
48752,0.813456728,0.159995186
48753,0.046422716,0.025111918
48754,0.401520404,0.277623949
48755,0.674546216,0.354920656
48756,0.20800826,0.058348605
48757,0.08024396,0.036630791
48758,0.822893528,0.461243159
48759,0.192119263,0.083091971
48760,0.8679748,0.24619961
48761,0.719768449,0.612493625
48762,0.824765359,0.659304326
48763,0.859274392,0.590205701
48764,0.120953018,0.038203671
48765,0.954753962,0.818608377
48766,0.522483396,0.501170341
48767,0.224190895,0.021236071
48768,0.650085278,0.199751135
48769,0.461037246,0.064391254
48770,0.441237166,0.133956807
48771,0.631234281,0.084151341
48772,0.583362578,0.75862155
48773,0.079685056,0.016887717
48774,0.234693558,0.094817282
48775,0.781814829,0.351350814
48776,0.174251587,0.035847426
48777,0.911673242,0.619689872
48778,0.186194625,0.027115825
48779,0.838787361,0.165939979
48780,0.099183216,0.03898622
48781,0.693146233,0.279118334
48782,0.949046688,0.101063995
48783,0.041346789,0.014998232
48784,0.219328017,0.067713454
48785,0.893126139,0.468125265
48786,0.230970009,0.045565116
48787,0.118319999,0.090456058
48788,0.208749075,0.017365802
48789,0.089415133,0.039964759
48790,0.957235878,0.143685161
48791,0.508950657,0.471496147
48792,0.373811489,0.072020225
48793,0.132757544,0.055522627
48794,0.854421672,0.029329583
48795,0.843861087,0.738439007
48796,0.094350995,0.046332564
48797,0.302408036,0.351770077
48798,0.694142455,0.077216116
48799,0.257967675,0.070155185
48800,0.850289581,0.057804154
48801,0.903392776,0.077857575
48802,0.136041053,0.01163649
48803,0.120140928,0.023065638
48804,0.162198417,0.140008072
48805,0.474788964,0.350894092
48806,0.35415035,0.13135248
48807,0.601464574,0.135905129
48808,0.773137668,0.793329724
48809,0.091492799,0.034424705
48810,0.835135858,0.497627181
48811,0.924713771,0.530775513
48812,0.069529184,0.060636492
48813,0.14132474,0.086499579
48814,0.913291125,0.741090698
48815,0.522889046,0.48704187
48816,0.543321004,0.37369156
48817,0.203953172,0.415925175
48818,0.896593564,0.67399216
48819,0.939227609,0.167202859
48820,0.125302546,0.023158916
48821,0.954111315,0.112302575
48822,0.198888302,0.051006491
48823,0.967304587,0.916891027
48824,0.072995116,0.580151839
48825,0.374207598,0.025585863
48826,0.634774437,0.219599784
48827,0.044985115,0.121357741
48828,0.110488174,0.080294332
48829,0.158628855,0.099201335
48830,0.541803257,0.18315291
48831,0.868113567,0.336474607
48832,0.324612929,0.090095427
48833,0.23559545,0.210862611
48834,0.10818261,0.072203449
48835,0.258740561,0.08068557
48836,0.60355095,0.08535477
48837,0.245766611,0.064705449
48838,0.621991098,0.578140928
48839,0.564698854,0.138004763
48840,0.075046285,0.051711463
48841,0.45168044,0.097070615
48842,0.009890071,0.101471501
48843,0.234614835,0.078391118
48844,0.597876623,0.780762064
48845,0.387467046,0.10883518
48846,0.739323442,0.133729316
48847,0.525007699,0.045112316
48848,0.621031039,0.083596316
48849,0.441088354,0.11455975
48850,0.567511554,0.191869445
48851,0.436516305,0.373039235
48852,0.738367121,0.180768134
48853,0.617459541,0.445654222
48854,0.775875218,0.459162925
48855,0.06748302,0.185279786
48856,0.943094704,0.31031906
48857,0.310423739,0.232958524
48858,0.705437528,0.857034353
48859,0.760838648,0.156714333
48860,0.773275937,0.111869211
48861,0.095672228,0.012841405
48862,0.73946904,0.562276361
48863,0.92610718,0.640573847
48864,0.538601231,0.034380225
48865,0.267690454,0.082616488
48866,0.383978374,0.077547707
48867,0.088563082,0.060146994
48868,0.885331407,0.066382217
48869,0.239522354,0.097870745
48870,0.252693205,0.088944034
48871,0.442460282,0.066349953
48872,0.845806703,0.502039973
48873,0.369311015,0.106412192
48874,0.123608406,0.002773418
48875,0.200834723,0.137216091
48876,0.062389618,0.031393031
48877,0.182482657,0.100666093
48878,0.17181934,0.099851496
48879,0.927763028,0.635031926
48880,0.737340532,0.083252118
48881,0.235824447,0.285774269
48882,0.421920057,0.500214453
48883,0.526367294,0.198212334
48884,0.236531153,0.029485689
48885,0.611665849,0.043194815
48886,0.746470315,0.507270208
48887,0.51107552,0.053512462
48888,0.214125698,0.200632024
48889,0.27514032,0.089490438
48890,0.259450308,0
48891,0.386839529,0.081565383
48892,0.808567089,0.079151859
48893,0.537752543,0.337680597
48894,0.523904359,0.502227444
48895,0.357965532,0.106772527
48896,0.920336256,0.789621512
48897,0.707351077,0.192461036
48898,0.954397444,0.179872019
48899,0.250583799,0.078395744
48900,0.682576544,0.223376352
48901,0.271533722,0.064688067
48902,0.131455452,0.106438581
48903,0.688351378,0.836334084
48904,0.180243631,0.175490687
48905,0.768259009,0.77882023
48906,0.003208285,0.005606253
48907,0.759504348,0.363575049
48908,0.826169954,0.055388882
48909,0.670969034,0.124240188
48910,0.067334755,0.034065937
48911,0.973329569,0.200967242
48912,0.27650237,0.062963287
48913,0.726315211,0.12730223
48914,0.248799282,0.023851673
48915,0.292442701,0.069711635
48916,0.939409599,0.677569586
48917,0.156975314,0.033636978
48918,0.786862897,0.366584563
48919,0.544549851,0.152697335
48920,0.100522724,0.087832317
48921,0.492752819,0.460640382
48922,0.211206908,0.000592661
48923,0.086751365,0.060862229
48924,0.253701351,0.059330143
48925,0.022521219,0.01122887
48926,0.819574067,0.502628456
48927,0.678409568,0.331154242
48928,0.567639125,0.133153161
48929,0.822611537,0.325142468
48930,0.152573076,0.56875954
48931,0.149253456,0.062518769
48932,0.006200661,0
48933,0.97326301,0.76157893
48934,0.043076757,0.040111173
48935,0.392202566,0.129929142
48936,0.339883094,0.102021055
48937,0.260062892,0.049846652
48938,0.739282781,0.069535073
48939,0.175560281,0.305801422
48940,0.02828879,0.042766325
48941,0.100459403,0.138717944
48942,0.181634646,0.047062558
48943,0.831438524,0.041254826
48944,0.481574985,0.21402831
48945,0.43536571,0.45474155
48946,0.7993654,0.539090262
48947,0.69467319,0.527410124
48948,0.772694671,0.315903216
48949,0.134184126,0.148151947
48950,0.051629056,0.022415948
48951,0.032744435,0.020568023
48952,0.118556804,0.016302242
48953,0.397668402,0.062349831
48954,0.041596526,0.265513781
48955,0.163655929,0.013709248
48956,0.816921793,0.242199901
48957,0.287211629,0.163250566
48958,0.007106608,0.0037127
48959,0.024254105,0.028374908
48960,0.599339116,0.088507379
48961,0.028380809,0.044360949
48962,0.264760757,0.100907289
48963,0.91142867,0.029652004
48964,0.84561445,0.142817001
48965,0.950656832,0.121576106
48966,0.104435501,0.063980305
48967,0.836545727,0.69005773
48968,0.887254416,0.696546379
48969,0.179532295,0.013339465
48970,0.687698384,0.28936053
48971,0.826615683,0.129320899
48972,0.24784007,0.25584892
48973,0.311372163,0.125367611
48974,0.012411461,0.010059952
48975,0.80850012,0.277798804
48976,0.564295499,0.311987347
48977,0.740964909,0.151361058
48978,0.052597695,0.246996281
48979,0.136364704,0.084792042
48980,0.132455434,0.070839102
48981,0.301583494,0.18511792
48982,0.891174591,0.043934566
48983,0.885992762,0.067671587
48984,0.519946786,0.895588005
48985,0.227505572,0.068681255
48986,0.777612471,0.664166031
48987,0.097756537,0.040402759
48988,0.040791937,0.010276817
48989,0.239140828,0.161396483
48990,0,0.013148024
48991,0.162890951,0.118913025
48992,0.791591254,0.141059727
48993,0.83005907,0.485454616
48994,0.109374566,0.126444292
48995,0.639022909,0.153047257
48996,0.282633499,0.042415223
48997,0.802748481,0.202018149
48998,0.267113377,0.094553022
48999,0.418747606,0.120630339
49000,0.95700553,0.381272038
49001,0.82550599,0.565010614
49002,0.910476536,0.10749536
49003,0.089627942,0.032003406
49004,0.642893487,0.191197876
49005,0.169035528,0.259551754
49006,0.464361497,0.159572524
49007,0.141144731,0.020009219
49008,0.088954201,0.038230428
49009,0.936675648,0.169884138
49010,0.073740077,0.044567499
49011,0.091456718,0.11706451
49012,0.483999361,0.260496964
49013,0.558257543,0.021750118
49014,0.407633109,0.117420291
49015,0.422843636,0.106432143
49016,0.10488472,0.0471051
49017,0.549588203,0.094423405
49018,0.318263055,0.094095951
49019,0.740995709,0.444461318
49020,0.293952037,0.10946529
49021,0.322244647,0.007466008
49022,0.518688222,0.121662417
49023,0.188521167,0.147946179
49024,0.40662304,0.087127577
49025,0.14815668,0.022842487
49026,0.485979837,0.228520069
49027,0.680423786,0.294029185
49028,0.081736149,0.078732734
49029,0.794195536,0.378737344
49030,0.527965661,0.138495305
49031,0.528964839,0.824334291
49032,0.332818421,0.100759717
49033,0.246703035,0.04437036
49034,0.786535619,0.041199051
49035,0.197097031,0.2505989
49036,0.503383839,0.099039757
49037,0.579172432,0.074761205
49038,0.342210231,0.06473459
49039,0.748318555,0.390438245
49040,0.776583821,0.095483734
49041,0.248794502,0.123045902
49042,0.968449616,0.090449173
49043,0.093791253,0.032627092
49044,0.028683805,0.022255365
49045,0.056002809,0.01072153
49046,0.276486925,0.081664011
49047,0.674962027,0.852757046
49048,0.441681496,0.021936092
49049,0.028359031,0.020183972
49050,0.113901004,0.012867073
49051,0.071942953,0.022707128
49052,0.80271935,0.470008427
49053,0.831766261,0.083434037
49054,0.779193614,0.443727941
49055,0.143932511,0.070536445
49056,0.370511604,0.211122878
49057,0.758815778,0.481861344
49058,0.957677665,0.899330189
49059,0.138348613,0.029627674
49060,0.369692017,0.1563193
49061,0.947368742,0.791573977
49062,0.48549162,0.094108348
49063,0.947450153,0.873909403
49064,0.568479558,0.448365332
49065,0.941500069,0.746422479
49066,0.669458851,0.128805677
49067,0.84345903,0.0840669
49068,0.922037868,0.624105997
49069,0.118612393,0.095232773
49070,0.889419989,0.070641354
49071,0.978809405,0.803359948
49072,0.803497339,0.293358347
49073,0.764037854,0.048652289
49074,0.896877118,0.25907076
49075,0.456536579,0.238523487
49076,0.111833254,0.068053738
49077,0.040421334,0.194572253
49078,0.311941659,0.048684679
49079,0.09364181,0.011933852
49080,0.094209479,0.117659882
49081,0.787930704,0.486828188
49082,0.239207202,0.101498653
49083,0.83114555,0.052231063
49084,0.201861908,0.074227647
49085,0.030094065,0.016410145
49086,0.248157729,0.100380051
49087,0.334636407,0.298228316
49088,0.954938185,0.397896687
49089,0.900858339,0.836574817
49090,0.34529238,0.123026234
49091,0.437989732,0.264467886
49092,0.267401733,0.039593335
49093,0.070183482,0.002474265
49094,0.867423693,0.698949457
49095,0.748582108,0.032647379
49096,0.287755971,0.04039924
49097,0.779653711,0.141521466
49098,0.51762587,0.10103492
49099,0.870242069,0.141205425
49100,0.45184898,0.221555915
49101,0.973828041,0.152048836
49102,0.879946347,0.118127692
49103,0.023131071,0.04543132
49104,0.335936254,0.103805619
49105,0.626941884,0.221078494
49106,0.088733601,0.027984451
49107,0.559081875,0.131394829
49108,0.354103198,0.060620986
49109,0.147937225,0.009364486
49110,0.428479384,0.125238692
49111,0.15586779,0.093753058
49112,0.979337206,0.929758767
49113,0.119837247,0.073045326
49114,0.66949178,0.195435758
49115,0.241833453,0.047249052
49116,0.449271157,0.787700102
49117,0.022803175,0.015411065
49118,0.703019031,0.069581341
49119,0.482123851,0.218365272
49120,0.018757398,0.028948606
49121,0.385309111,0.063147349
49122,0.410835241,0.018704253
49123,0.382571506,0.652796306
49124,0.045449232,0.197145539
49125,0.095757216,0.021638579
49126,0.934769869,0.108552794
49127,0.804277968,0.030902203
49128,0.318012628,0.02684386
49129,0.22552274,0.030227222
49130,0.295687485,0.24241943
49131,0.794718656,0.38168664
49132,0.956376916,0.060932974
49133,0.026844516,0.023550846
49134,0.871959759,0.025820246
49135,0.117410845,0.035327857
49136,0.5230678,0.34282257
49137,0.317679263,0.039235259
49138,0.506615386,0.026578206
49139,0.040867872,0.019632641
49140,0.929689516,0.083419047
49141,0.121356262,0.120972672
49142,0.267956384,0.039773635
49143,0.003473605,0.051856111
49144,0.600656897,0.628527667
49145,0.166084835,0.030443646
49146,0.208609725,0.092418095
49147,0.085348444,0.082246018
49148,0.932796219,0.906383239
49149,0.86083992,0.3013872
49150,0.058147367,0.054890161
49151,0.451366873,0.078762126
49152,0.794572312,0.297915524
49153,0.358974486,0.148740933
49154,0.172717401,0.149123499
49155,0.661163518,0.256772308
49156,0.524722358,0.18677958
49157,0.830951347,0.142989064
49158,0.930026658,0.680311427
49159,0.193977576,0.279455129
49160,0.224508647,0.194925305
49161,0.091125933,0.029630172
49162,0.163187141,0.101995814
49163,0.079796694,0.05845342
49164,0.064275227,0.047562392
49165,0.52218821,0.130683397
49166,0.598229662,0.062940235
49167,0.158639625,0.039564135
49168,0.176410258,0.075915766
49169,0.038228329,0
49170,0.405093769,0.23622801
49171,0.685700905,0.568309069
49172,0.837121733,0.245865343
49173,0.853744222,0.459822481
49174,0.563347186,0.354529404
49175,0.968522102,0.240690415
49176,0.46185337,0.043359667
49177,0.799734533,0.596753183
49178,0.214192665,0.106084617
49179,0.732511736,0.55575286
49180,0.800862956,0.748383543
49181,0.781528545,0.515654373
49182,0.474064586,0.10607455
49183,0.750539681,0.078811046
49184,0.187698997,0.057016388
49185,0.412927431,0.329726999
49186,0.52687535,0.098979992
49187,0.054554952,0.009372035
49188,0.722416413,0.394554828
49189,0.861326937,0.087873426
49190,0.214125213,0.05340769
49191,0.920402451,0.232784791
49192,0.400966524,0.160313167
49193,0.247508411,0
49194,0.079806533,0.04005356
49195,0.390533775,0.14903242
49196,0.771924137,0.177794922
49197,0.133059433,0.090632277
49198,0.934618839,0.153850544
49199,0.150723397,0.046952823
49200,0.817767899,0.088552419
49201,0.419429264,0.56725253
49202,0.378355178,0.079590884
49203,0.854641965,0.585004198
49204,0.052894965,0.023614522
49205,0.987248169,0.140202549
49206,0.272984573,0.095107965
49207,0.95259085,0.775714801
49208,0.850874926,0.530643304
49209,0.889712117,0.020635888
49210,0.32432318,0.190692583
49211,0.292026375,0.123471026
49212,0.341328092,0.236146224
49213,0.584595383,0.246167081
49214,0.938363143,0.152253555
49215,0.741287418,0.263383539
49216,0.638921444,0.453445316
49217,0.69667514,0.46596496
49218,0.784715779,0.382559819
49219,0.522892559,0.184147358
49220,0.27088605,0.058049355
49221,0.284592751,0.084257534
49222,0.388993624,0.450779863
49223,0.381445238,0.179330629
49224,0.412104991,0.234664024
49225,0.91176873,0.592208503
49226,0.897591602,0.064968326
49227,0.062443243,0.093238855
49228,0.108654794,0.126963907
49229,0.100751041,0.056084994
49230,0.07153347,0.455409434
49231,0.912683775,0.775774013
49232,0.888117864,0.388804661
49233,0.099416104,0.073816017
49234,0.774996022,0.055972288
49235,0.935852403,0.520210595
49236,0.686730733,0.530169216
49237,0.990951974,0.839593603
49238,0.842359303,0.575078521
49239,0.892383456,0.672469403
49240,0.308526087,0.087370103
49241,0.891934479,0.105244988
49242,0.560314228,0.260091308
49243,0.002382229,0.114350985
49244,0.075533864,0.06487113
49245,0.953333335,0.880871078
49246,0.955938591,0.817095249
49247,0.591277486,0.724713291
49248,0.059089803,0.027708917
49249,0.585540014,0.354558751
49250,0.129205399,0.061476005
49251,0.148312188,0.114149884
49252,0.764151521,0.177225101
49253,0.29110612,0.084131031
49254,0.227393666,0.68873506
49255,0.841669559,0.127994759
49256,0.347209522,0.071989291
49257,0.031306964,0
49258,0.09162645,0.261327693
49259,0,0.139328448
49260,0.399204725,0.254536621
49261,0.172985387,0.078795845
49262,0.160426028,0.00448994
49263,0.089347778,0.034166668
49264,0.762394753,0.12067133
49265,0.359014467,0.34282973
49266,0.049557515,0.073254852
49267,0.436878781,0.244556177
49268,0.200596019,0.034107333
49269,0.04900546,0.075133477
49270,0.10508714,0.022512322
49271,0.905600207,0.340756151
49272,0.47831283,0.238226272
49273,0.52032784,0.306931128
49274,0.228507891,0.129652726
49275,0.974512924,0.120194296
49276,0.818524583,0.138337543
49277,0.017647574,0.035721021
49278,0.951901793,0.69095008
49279,0.270015949,0.164024368
49280,0.108270483,0.099834659
49281,0.510266794,0.215096003
49282,0.144311321,0.03692166
49283,0.705502045,0.092181967
49284,0.199783992,0.108393723
49285,0.32607436,0.048040969
49286,0.772323517,0.074273168
49287,0.804301529,0.580912401
49288,0.047584871,0.033533971
